provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
MU,2021-01-20,1507,806,2,697,1,1
NA,2021-01-20,263,162,0,101,0,0
NC,2021-01-20,130,72,0,49,0,9
O,2021-01-20,401,330,0,71,0,0
OR,2021-01-20,233,180,0,53,0,0
P,2021-01-20,283,85,0,198,0,0
PM,2021-01-20,517,392,0,125,0,0
PO,2021-01-20,525,463,0,61,1,0
S,2021-01-20,180,178,0,2,0,0
SA,2021-01-20,410,271,0,139,0,0
SE,2021-01-20,1397,668,0,729,0,0
SG,2021-01-20,225,141,0,84,0,0
SO,2021-01-20,90,63,0,27,0,0
SS,2021-01-20,241,116,0,125,0,0
T,2021-01-20,469,462,0,5,0,2
TE,2021-01-20,129,86,0,43,0,0
TF,2021-01-20,49,27,0,22,0,0
TO,2021-01-20,955,674,0,281,0,0
V,2021-01-20,3571,1444,0,381,0,1746
VA,2021-01-20,683,149,0,534,0,0
VI,2021-01-20,116,37,0,79,0,0
Z,2021-01-20,473,349,0,124,0,0
ZA,2021-01-20,209,159,0,50,0,0
A,2021-01-21,2824,1372,0,439,0,1013
AB,2021-01-21,332,270,0,62,0,0
AL,2021-01-21,822,595,0,227,0,0
AV,2021-01-21,133,34,0,99,0,0
B,2021-01-21,2695,2619,0,66,7,3
BA,2021-01-21,644,312,0,331,0,1
BI,2021-01-21,439,199,0,240,0,0
BU,2021-01-21,168,27,0,141,0,0
C,2021-01-21,869,721,0,148,0,0
CA,2021-01-21,1203,770,0,433,0,0
CC,2021-01-21,300,205,0,95,0,0
CE,2021-01-21,39,5,0,34,0,0
CO,2021-01-21,647,290,0,357,0,0
CR,2021-01-21,539,380,0,158,1,0
CS,2021-01-21,691,241,0,97,0,353
CU,2021-01-21,311,227,0,84,0,0
GC,2021-01-21,216,159,0,56,0,1
GI,2021-01-21,284,278,0,4,2,0
GR,2021-01-21,608,472,0,136,0,0
GU,2021-01-21,283,218,0,65,0,0
H,2021-01-21,494,274,0,220,0,0
HU,2021-01-21,62,40,0,22,0,0
J,2021-01-21,409,220,0,189,0,0
L,2021-01-21,182,169,0,8,3,2
LE,2021-01-21,554,427,0,127,0,0
LO,2021-01-21,352,324,0,28,0,0
LU,2021-01-21,167,149,0,18,0,0
M,2021-01-21,4206,2492,0,1714,0,0
MA,2021-01-21,1477,703,0,774,0,0
ML,2021-01-21,64,24,0,40,0,0
MU,2021-01-21,1212,646,2,563,0,1
NA,2021-01-21,250,176,0,74,0,0
NC,2021-01-21,115,66,0,43,0,6
O,2021-01-21,512,463,0,49,0,0
OR,2021-01-21,249,196,0,53,0,0
P,2021-01-21,278,84,0,194,0,0
PM,2021-01-21,554,419,0,135,0,0
PO,2021-01-21,558,500,0,58,0,0
S,2021-01-21,168,163,0,5,0,0
SA,2021-01-21,372,240,0,132,0,0
SE,2021-01-21,1339,673,0,666,0,0
SG,2021-01-21,193,109,0,84,0,0
SO,2021-01-21,61,34,0,27,0,0
SS,2021-01-21,242,125,0,117,0,0
T,2021-01-21,389,381,0,7,1,0
TE,2021-01-21,149,106,0,43,0,0
TF,2021-01-21,51,35,0,16,0,0
TO,2021-01-21,813,545,0,268,0,0
V,2021-01-21,3412,1390,0,331,0,1691
VA,2021-01-21,573,134,0,439,0,0
VI,2021-01-21,153,63,0,90,0,0
Z,2021-01-21,473,318,0,155,0,0
ZA,2021-01-21,144,98,0,46,0,0
A,2021-01-22,2841,1420,0,464,0,957
AB,2021-01-22,297,245,0,52,0,0
AL,2021-01-22,778,522,0,256,0,0
AV,2021-01-22,129,36,0,93,0,0
B,2021-01-22,2668,2619,0,41,5,3
BA,2021-01-22,678,356,0,322,0,0
BI,2021-01-22,567,284,0,283,0,0
BU,2021-01-22,194,27,0,167,0,0
C,2021-01-22,848,688,0,160,0,0
CA,2021-01-22,1218,793,0,425,0,0
CC,2021-01-22,239,143,0,95,0,1
CE,2021-01-22,31,4,0,27,0,0
CO,2021-01-22,713,393,0,320,0,0
CR,2021-01-22,606,454,0,152,0,0
CS,2021-01-22,705,240,0,116,0,349
CU,2021-01-22,249,181,0,68,0,0
GC,2021-01-22,213,156,0,57,0,0
GI,2021-01-22,286,280,0,5,1,0
GR,2021-01-22,711,546,0,165,0,0
GU,2021-01-22,264,205,0,59,0,0
H,2021-01-22,540,314,0,226,0,0
HU,2021-01-22,52,41,0,11,0,0
J,2021-01-22,504,301,0,203,0,0
L,2021-01-22,207,199,0,6,2,0
LE,2021-01-22,528,408,0,120,0,0
LO,2021-01-22,281,259,0,22,0,0
LU,2021-01-22,214,201,0,13,0,0
M,2021-01-22,6467,3584,0,2883,0,0
MA,2021-01-22,1698,795,0,903,0,0
ML,2021-01-22,60,24,0,36,0,0
MU,2021-01-22,1215,698,0,513,2,2
NA,2021-01-22,262,161,0,101,0,0
NC,2021-01-22,149,81,0,54,0,14
O,2021-01-22,436,377,0,59,0,0
OR,2021-01-22,221,166,0,55,0,0
P,2021-01-22,290,84,0,206,0,0
PM,2021-01-22,442,330,0,112,0,0
PO,2021-01-22,541,479,0,62,0,0
S,2021-01-22,206,196,0,10,0,0
SA,2021-01-22,389,254,0,135,0,0
SE,2021-01-22,1608,734,0,874,0,0
SG,2021-01-22,201,148,0,53,0,0
SO,2021-01-22,77,56,0,21,0,0
SS,2021-01-22,268,123,0,145,0,0
T,2021-01-22,407,403,0,3,0,1
TE,2021-01-22,188,146,0,42,0,0
TF,2021-01-22,63,47,0,16,0,0
TO,2021-01-22,851,633,0,218,0,0
V,2021-01-22,3100,1182,0,358,0,1560
VA,2021-01-22,619,131,0,488,0,0
VI,2021-01-22,131,26,0,105,0,0
Z,2021-01-22,530,365,0,165,0,0
ZA,2021-01-22,155,106,0,49,0,0
A,2021-01-23,2165,990,0,381,0,794
AB,2021-01-23,206,159,0,46,1,0
AL,2021-01-23,620,476,0,144,0,0
AV,2021-01-23,85,21,0,64,0,0
B,2021-01-23,1743,1718,0,22,0,3
BA,2021-01-23,474,198,0,276,0,0
BI,2021-01-23,500,270,0,230,0,0
BU,2021-01-23,121,26,0,95,0,0
C,2021-01-23,763,613,0,150,0,0
CA,2021-01-23,1068,736,0,332,0,0
CC,2021-01-23,222,149,0,73,0,0
CE,2021-01-23,22,3,0,19,0,0
CO,2021-01-23,447,243,0,204,0,0
CR,2021-01-23,283,203,0,80,0,0
CS,2021-01-23,503,165,0,95,0,243
CU,2021-01-23,201,148,0,53,0,0
GC,2021-01-23,254,191,0,63,0,0
GI,2021-01-23,192,185,0,7,0,0
GR,2021-01-23,490,387,0,103,0,0
GU,2021-01-23,216,163,0,53,0,0
H,2021-01-23,377,248,0,129,0,0
HU,2021-01-23,56,36,0,20,0,0
J,2021-01-23,337,204,0,133,0,0
L,2021-01-23,156,153,0,3,0,0
LE,2021-01-23,421,320,0,101,0,0
LO,2021-01-23,286,267,0,19,0,0
LU,2021-01-23,151,139,0,12,0,0
M,2021-01-23,4099,2030,0,2069,0,0
MA,2021-01-23,1382,736,0,646,0,0
ML,2021-01-23,74,14,0,60,0,0
MU,2021-01-23,1142,702,2,436,0,2
NA,2021-01-23,187,127,0,60,0,0
NC,2021-01-23,107,60,0,39,0,8
O,2021-01-23,605,559,0,46,0,0
OR,2021-01-23,196,141,0,55,0,0
P,2021-01-23,261,65,0,196,0,0
PM,2021-01-23,397,307,0,90,0,0
PO,2021-01-23,472,395,0,77,0,0
S,2021-01-23,178,171,0,7,0,0
SA,2021-01-23,389,223,0,166,0,0
SE,2021-01-23,1217,737,0,480,0,0
SG,2021-01-23,190,123,0,67,0,0
SO,2021-01-23,74,33,0,41,0,0
SS,2021-01-23,252,132,0,120,0,0
T,2021-01-23,322,314,0,8,0,0
TE,2021-01-23,119,77,0,42,0,0
TF,2021-01-23,53,39,0,14,0,0
TO,2021-01-23,583,446,0,137,0,0
V,2021-01-23,2373,883,0,322,0,1168
VA,2021-01-23,439,122,0,317,0,0
VI,2021-01-23,123,67,0,56,0,0
Z,2021-01-23,409,263,0,146,0,0
ZA,2021-01-23,166,125,0,41,0,0
A,2021-01-24,1740,776,0,333,0,631
AB,2021-01-24,197,148,0,49,0,0
AL,2021-01-24,510,392,0,118,0,0
AV,2021-01-24,92,20,0,72,0,0
B,2021-01-24,1483,1453,0,29,0,1
BA,2021-01-24,385,195,0,189,0,1
BI,2021-01-24,590,315,0,275,0,0
BU,2021-01-24,122,33,0,89,0,0
C,2021-01-24,598,467,0,131,0,0
CA,2021-01-24,1025,740,0,285,0,0
CC,2021-01-24,136,90,0,46,0,0
CE,2021-01-24,37,6,0,31,0,0
CO,2021-01-24,391,200,0,191,0,0
CR,2021-01-24,209,115,0,94,0,0
CS,2021-01-24,390,112,0,91,0,187
CU,2021-01-24,156,96,0,60,0,0
GC,2021-01-24,178,126,0,52,0,0
GI,2021-01-24,173,172,0,1,0,0
GR,2021-01-24,358,281,0,77,0,0
GU,2021-01-24,179,123,0,56,0,0
H,2021-01-24,248,139,0,109,0,0
HU,2021-01-24,40,30,0,10,0,0
J,2021-01-24,222,109,0,113,0,0
L,2021-01-24,156,152,0,4,0,0
LE,2021-01-24,278,229,0,49,0,0
LO,2021-01-24,213,198,0,15,0,0
LU,2021-01-24,132,121,0,11,0,0
M,2021-01-24,3246,1512,0,1734,0,0
MA,2021-01-24,998,488,0,510,0,0
ML,2021-01-24,52,16,0,36,0,0
MU,2021-01-24,870,505,0,364,1,0
NA,2021-01-24,220,135,0,85,0,0
NC,2021-01-24,114,62,0,45,0,7
O,2021-01-24,556,513,0,43,0,0
OR,2021-01-24,179,134,0,45,0,0
P,2021-01-24,212,70,0,142,0,0
PM,2021-01-24,316,235,0,81,0,0
PO,2021-01-24,431,373,0,57,1,0
S,2021-01-24,111,105,0,6,0,0
SA,2021-01-24,272,170,0,102,0,0
SE,2021-01-24,660,306,0,354,0,0
SG,2021-01-24,144,94,0,50,0,0
SO,2021-01-24,69,37,0,32,0,0
SS,2021-01-24,252,131,0,121,0,0
T,2021-01-24,236,230,0,5,0,1
TE,2021-01-24,142,111,0,31,0,0
TF,2021-01-24,40,24,0,16,0,0
TO,2021-01-24,480,345,0,135,0,0
V,2021-01-24,1793,623,0,228,0,942
VA,2021-01-24,385,69,0,316,0,0
VI,2021-01-24,143,69,0,74,0,0
Z,2021-01-24,395,233,0,162,0,0
ZA,2021-01-24,62,36,0,26,0,0
A,2021-01-25,2418,1165,0,450,0,803
AB,2021-01-25,268,222,0,46,0,0
AL,2021-01-25,629,402,0,227,0,0
AV,2021-01-25,122,39,0,83,0,0
B,2021-01-25,2858,2795,0,54,1,8
BA,2021-01-25,515,297,0,218,0,0
BI,2021-01-25,640,336,0,304,0,0
BU,2021-01-25,186,37,0,149,0,0
C,2021-01-25,720,570,0,150,0,0
CA,2021-01-25,1168,701,0,467,0,0
CC,2021-01-25,244,143,0,101,0,0
CE,2021-01-25,29,3,0,25,1,0
CO,2021-01-25,498,213,0,285,0,0
CR,2021-01-25,356,236,0,120,0,0
CS,2021-01-25,584,217,0,122,0,245
CU,2021-01-25,200,131,0,69,0,0
GC,2021-01-25,213,138,0,75,0,0
GI,2021-01-25,359,352,0,7,0,0
GR,2021-01-25,619,465,0,154,0,0
GU,2021-01-25,202,142,0,60,0,0
H,2021-01-25,468,242,0,226,0,0
HU,2021-01-25,55,42,0,13,0,0
J,2021-01-25,371,214,0,157,0,0
L,2021-01-25,205,198,0,7,0,0
LE,2021-01-25,564,438,0,126,0,0
LO,2021-01-25,302,269,0,33,0,0
LU,2021-01-25,162,151,0,11,0,0
M,2021-01-25,5119,2618,0,2501,0,0
MA,2021-01-25,1370,584,0,786,0,0
ML,2021-01-25,70,22,0,48,0,0
MU,2021-01-25,1069,568,0,499,2,0
NA,2021-01-25,246,167,0,79,0,0
NC,2021-01-25,138,66,0,68,0,4
O,2021-01-25,589,533,0,56,0,0
OR,2021-01-25,189,141,0,48,0,0
P,2021-01-25,262,72,0,190,0,0
PM,2021-01-25,345,240,0,105,0,0
PO,2021-01-25,538,472,0,66,0,0
S,2021-01-25,162,157,0,5,0,0
SA,2021-01-25,441,310,0,131,0,0
SE,2021-01-25,1137,473,0,664,0,0
SG,2021-01-25,193,138,0,54,0,1
SO,2021-01-25,90,57,0,33,0,0
SS,2021-01-25,326,166,0,160,0,0
T,2021-01-25,345,341,0,3,0,1
TE,2021-01-25,147,92,0,55,0,0
TF,2021-01-25,51,31,0,20,0,0
TO,2021-01-25,741,495,0,246,0,0
V,2021-01-25,2754,1122,0,317,0,1315
VA,2021-01-25,573,139,0,434,0,0
VI,2021-01-25,171,70,0,101,0,0
Z,2021-01-25,482,319,0,163,0,0
ZA,2021-01-25,113,83,0,30,0,0
A,2021-01-26,2202,1123,0,354,0,725
AB,2021-01-26,261,227,0,34,0,0
AL,2021-01-26,680,464,0,216,0,0
AV,2021-01-26,107,28,0,79,0,0
B,2021-01-26,2434,2373,0,49,4,8
BA,2021-01-26,514,320,0,194,0,0
BI,2021-01-26,541,276,0,265,0,0
BU,2021-01-26,119,30,0,89,0,0
C,2021-01-26,676,540,0,135,0,1
CA,2021-01-26,1206,764,0,442,0,0
CC,2021-01-26,218,144,0,73,1,0
CE,2021-01-26,35,5,0,30,0,0
CO,2021-01-26,534,307,0,227,0,0
CR,2021-01-26,392,306,0,86,0,0
CS,2021-01-26,589,233,0,103,0,253
CU,2021-01-26,224,170,0,54,0,0
GC,2021-01-26,211,158,0,53,0,0
GI,2021-01-26,325,313,0,8,4,0
GR,2021-01-26,675,557,0,118,0,0
GU,2021-01-26,228,184,0,44,0,0
H,2021-01-26,462,312,0,150,0,0
HU,2021-01-26,54,46,0,8,0,0
J,2021-01-26,373,239,0,134,0,0
L,2021-01-26,196,187,0,9,0,0
LE,2021-01-26,415,321,0,94,0,0
LO,2021-01-26,265,245,1,19,0,0
LU,2021-01-26,153,135,0,18,0,0
M,2021-01-26,6073,3595,0,2478,0,0
MA,2021-01-26,1261,585,0,676,0,0
ML,2021-01-26,62,19,0,43,0,0
MU,2021-01-26,971,549,1,419,1,1
NA,2021-01-26,207,127,0,80,0,0
NC,2021-01-26,143,76,0,60,0,7
O,2021-01-26,540,502,0,38,0,0
OR,2021-01-26,180,150,0,30,0,0
P,2021-01-26,250,73,0,177,0,0
PM,2021-01-26,330,257,0,73,0,0
PO,2021-01-26,427,366,0,61,0,0
S,2021-01-26,141,137,0,4,0,0
SA,2021-01-26,309,208,0,101,0,0
SE,2021-01-26,1370,708,0,662,0,0
SG,2021-01-26,232,169,0,63,0,0
SO,2021-01-26,79,42,0,37,0,0
SS,2021-01-26,293,135,0,158,0,0
T,2021-01-26,309,305,0,4,0,0
TE,2021-01-26,155,126,0,29,0,0
TF,2021-01-26,66,49,0,17,0,0
TO,2021-01-26,695,518,0,177,0,0
V,2021-01-26,2457,912,0,239,0,1306
VA,2021-01-26,454,130,0,324,0,0
VI,2021-01-26,164,74,0,90,0,0
Z,2021-01-26,471,320,0,151,0,0
ZA,2021-01-26,92,53,0,39,0,0
A,2021-01-27,2161,1113,0,308,0,740
AB,2021-01-27,209,180,0,29,0,0
AL,2021-01-27,821,605,0,216,0,0
AV,2021-01-27,91,29,0,62,0,0
B,2021-01-27,2371,2317,0,48,4,2
BA,2021-01-27,400,251,0,149,0,0
BI,2021-01-27,530,269,0,261,0,0
BU,2021-01-27,166,34,0,132,0,0
C,2021-01-27,646,516,0,129,1,0
CA,2021-01-27,1157,749,0,408,0,0
CC,2021-01-27,185,140,0,45,0,0
CE,2021-01-27,34,1,0,33,0,0
CO,2021-01-27,576,274,0,302,0,0
CR,2021-01-27,381,282,0,99,0,0
CS,2021-01-27,498,202,0,88,0,208
CU,2021-01-27,228,177,0,51,0,0
GC,2021-01-27,240,196,0,44,0,0
GI,2021-01-27,297,292,0,3,2,0
GR,2021-01-27,1055,884,0,171,0,0
GU,2021-01-27,225,175,0,49,1,0
H,2021-01-27,379,245,0,134,0,0
HU,2021-01-27,45,38,0,7,0,0
J,2021-01-27,424,229,0,195,0,0
L,2021-01-27,216,204,0,9,3,0
LE,2021-01-27,388,267,0,121,0,0
LO,2021-01-27,256,238,1,17,0,0
LU,2021-01-27,135,123,0,11,0,1
M,2021-01-27,4087,2499,0,1588,0,0
MA,2021-01-27,1492,818,0,674,0,0
ML,2021-01-27,50,17,0,33,0,0
MU,2021-01-27,792,461,0,329,1,1
NA,2021-01-27,233,148,0,85,0,0
NC,2021-01-27,126,67,0,50,0,9
O,2021-01-27,442,381,0,61,0,0
OR,2021-01-27,162,133,0,29,0,0
P,2021-01-27,288,74,0,214,0,0
PM,2021-01-27,312,241,0,71,0,0
PO,2021-01-27,474,424,0,50,0,0
S,2021-01-27,157,154,0,3,0,0
SA,2021-01-27,312,210,0,102,0,0
SE,2021-01-27,1471,842,0,629,0,0
SG,2021-01-27,159,110,0,49,0,0
SO,2021-01-27,73,46,0,27,0,0
SS,2021-01-27,288,136,0,152,0,0
T,2021-01-27,273,267,0,6,0,0
TE,2021-01-27,166,138,0,28,0,0
TF,2021-01-27,37,23,0,14,0,0
TO,2021-01-27,662,459,0,203,0,0
V,2021-01-27,2363,966,0,193,0,1204
VA,2021-01-27,394,95,0,299,0,0
VI,2021-01-27,144,68,0,76,0,0
Z,2021-01-27,395,284,0,111,0,0
ZA,2021-01-27,125,91,0,34,0,0
A,2021-01-28,1888,1003,0,284,0,601
AB,2021-01-28,189,165,0,24,0,0
AL,2021-01-28,565,439,0,126,0,0
AV,2021-01-28,73,23,0,50,0,0
B,2021-01-28,2367,2311,0,48,4,4
BA,2021-01-28,384,254,0,130,0,0
BI,2021-01-28,531,237,0,294,0,0
BU,2021-01-28,130,22,0,108,0,0
C,2021-01-28,607,496,0,111,0,0
CA,2021-01-28,801,528,0,273,0,0
CC,2021-01-28,149,111,0,38,0,0
CE,2021-01-28,28,7,0,21,0,0
CO,2021-01-28,484,261,0,223,0,0
CR,2021-01-28,290,219,0,71,0,0
CS,2021-01-28,414,169,0,59,0,186
CU,2021-01-28,137,109,0,28,0,0
GC,2021-01-28,195,149,0,46,0,0
GI,2021-01-28,231,225,0,3,2,1
GR,2021-01-28,614,519,0,95,0,0
GU,2021-01-28,186,160,0,26,0,0
H,2021-01-28,360,261,0,99,0,0
HU,2021-01-28,53,35,0,18,0,0
J,2021-01-28,462,331,0,131,0,0
L,2021-01-28,164,154,0,8,2,0
LE,2021-01-28,413,327,0,86,0,0
LO,2021-01-28,229,205,0,24,0,0
LU,2021-01-28,133,125,0,8,0,0
M,2021-01-28,3886,2239,0,1647,0,0
MA,2021-01-28,1227,672,0,555,0,0
ML,2021-01-28,59,18,0,41,0,0
MU,2021-01-28,729,441,0,286,1,1
NA,2021-01-28,256,169,0,87,0,0
NC,2021-01-28,92,54,0,36,0,2
O,2021-01-28,345,316,0,29,0,0
OR,2021-01-28,151,121,0,30,0,0
P,2021-01-28,268,70,0,198,0,0
PM,2021-01-28,272,211,0,61,0,0
PO,2021-01-28,441,396,0,45,0,0
S,2021-01-28,141,133,0,8,0,0
SA,2021-01-28,269,187,0,82,0,0
SE,2021-01-28,1386,849,0,537,0,0
SG,2021-01-28,120,93,0,27,0,0
SO,2021-01-28,79,43,0,36,0,0
SS,2021-01-28,297,156,0,141,0,0
T,2021-01-28,287,279,0,8,0,0
TE,2021-01-28,108,77,0,31,0,0
TF,2021-01-28,36,26,0,10,0,0
TO,2021-01-28,686,552,0,134,0,0
V,2021-01-28,2211,889,0,191,0,1131
VA,2021-01-28,318,74,0,244,0,0
VI,2021-01-28,145,63,0,82,0,0
Z,2021-01-28,436,301,0,135,0,0
ZA,2021-01-28,84,56,0,28,0,0
A,2021-01-29,1578,798,0,213,0,567
AB,2021-01-29,143,121,0,22,0,0
AL,2021-01-29,576,421,0,155,0,0
AV,2021-01-29,64,13,0,51,0,0
B,2021-01-29,2196,2119,0,65,11,1
BA,2021-01-29,331,221,0,110,0,0
BI,2021-01-29,469,224,0,245,0,0
BU,2021-01-29,137,30,0,107,0,0
C,2021-01-29,585,473,0,112,0,0
CA,2021-01-29,875,606,0,269,0,0
CC,2021-01-29,191,153,0,38,0,0
CE,2021-01-29,29,3,0,26,0,0
CO,2021-01-29,380,191,0,189,0,0
CR,2021-01-29,315,245,0,69,1,0
CS,2021-01-29,419,162,0,48,0,209
CU,2021-01-29,174,131,0,43,0,0
GC,2021-01-29,203,156,0,47,0,0
GI,2021-01-29,264,258,0,4,1,1
GR,2021-01-29,584,475,0,109,0,0
GU,2021-01-29,135,104,0,31,0,0
H,2021-01-29,352,262,0,90,0,0
HU,2021-01-29,55,48,0,7,0,0
J,2021-01-29,269,162,0,107,0,0
L,2021-01-29,183,173,0,8,2,0
LE,2021-01-29,329,263,0,66,0,0
LO,2021-01-29,217,200,0,17,0,0
LU,2021-01-29,140,128,0,12,0,0
M,2021-01-29,5103,2738,0,2365,0,0
MA,2021-01-29,1127,519,0,608,0,0
ML,2021-01-29,38,13,0,25,0,0
MU,2021-01-29,612,378,0,232,0,2
NA,2021-01-29,207,146,0,61,0,0
NC,2021-01-29,105,63,0,41,0,1
O,2021-01-29,455,426,0,29,0,0
OR,2021-01-29,139,115,0,24,0,0
P,2021-01-29,261,86,0,175,0,0
PM,2021-01-29,210,181,0,29,0,0
PO,2021-01-29,416,358,0,58,0,0
S,2021-01-29,141,135,0,6,0,0
SA,2021-01-29,313,217,0,96,0,0
SE,2021-01-29,1167,578,0,589,0,0
SG,2021-01-29,119,83,0,36,0,0
SO,2021-01-29,73,36,0,37,0,0
SS,2021-01-29,231,104,0,127,0,0
T,2021-01-29,237,233,0,4,0,0
TE,2021-01-29,132,105,0,27,0,0
TF,2021-01-29,49,36,0,12,0,1
TO,2021-01-29,634,535,0,99,0,0
V,2021-01-29,1913,830,0,173,0,910
VA,2021-01-29,359,94,0,265,0,0
VI,2021-01-29,108,35,0,73,0,0
Z,2021-01-29,366,244,0,122,0,0
ZA,2021-01-29,121,79,0,42,0,0
A,2021-01-30,1230,629,0,189,0,412
AB,2021-01-30,122,101,0,21,0,0
AL,2021-01-30,503,385,0,118,0,0
AV,2021-01-30,54,16,0,38,0,0
B,2021-01-30,1376,1337,0,35,2,2
BA,2021-01-30,150,87,0,63,0,0
BI,2021-01-30,468,241,0,227,0,0
BU,2021-01-30,93,18,0,75,0,0
C,2021-01-30,526,404,0,121,0,1
CA,2021-01-30,812,596,0,216,0,0
CC,2021-01-30,141,108,0,33,0,0
CE,2021-01-30,27,2,0,25,0,0
CO,2021-01-30,361,209,0,152,0,0
CR,2021-01-30,123,98,0,25,0,0
CS,2021-01-30,339,146,0,44,0,149
CU,2021-01-30,115,96,0,19,0,0
GC,2021-01-30,192,145,0,47,0,0
GI,2021-01-30,181,178,0,2,0,1
GR,2021-01-30,375,296,0,79,0,0
GU,2021-01-30,120,92,0,28,0,0
H,2021-01-30,257,202,0,55,0,0
HU,2021-01-30,39,30,0,9,0,0
J,2021-01-30,234,147,0,87,0,0
L,2021-01-30,140,135,0,5,0,0
LE,2021-01-30,293,200,0,93,0,0
LO,2021-01-30,151,132,0,19,0,0
LU,2021-01-30,93,90,0,3,0,0
M,2021-01-30,3248,1792,0,1456,0,0
MA,2021-01-30,822,421,0,401,0,0
ML,2021-01-30,59,20,0,39,0,0
MU,2021-01-30,586,409,0,176,1,0
NA,2021-01-30,200,125,0,75,0,0
NC,2021-01-30,79,50,0,28,0,1
O,2021-01-30,447,419,0,28,0,0
OR,2021-01-30,107,90,0,17,0,0
P,2021-01-30,246,78,0,168,0,0
PM,2021-01-30,176,147,0,29,0,0
PO,2021-01-30,376,325,0,49,0,2
S,2021-01-30,108,106,0,2,0,0
SA,2021-01-30,176,122,0,54,0,0
SE,2021-01-30,816,517,0,299,0,0
SG,2021-01-30,127,71,0,56,0,0
SO,2021-01-30,82,58,0,24,0,0
SS,2021-01-30,318,179,0,139,0,0
T,2021-01-30,194,189,0,5,0,0
TE,2021-01-30,117,88,0,29,0,0
TF,2021-01-30,34,26,0,8,0,0
TO,2021-01-30,263,216,0,47,0,0
V,2021-01-30,1580,732,0,139,0,709
VA,2021-01-30,212,59,0,153,0,0
VI,2021-01-30,119,64,0,55,0,0
Z,2021-01-30,346,240,0,106,0,0
ZA,2021-01-30,89,53,0,36,0,0
A,2021-01-31,808,425,0,126,0,257
AB,2021-01-31,94,78,0,16,0,0
AL,2021-01-31,437,353,0,84,0,0
AV,2021-01-31,53,19,0,34,0,0
B,2021-01-31,1162,1052,0,109,0,1
BA,2021-01-31,148,67,0,81,0,0
BI,2021-01-31,485,258,0,227,0,0
BU,2021-01-31,65,15,0,50,0,0
C,2021-01-31,399,309,0,87,0,3
CA,2021-01-31,552,368,0,184,0,0
CC,2021-01-31,63,35,0,28,0,0
CE,2021-01-31,36,2,0,34,0,0
CO,2021-01-31,290,158,0,132,0,0
CR,2021-01-31,121,72,0,49,0,0
CS,2021-01-31,195,73,0,58,0,64
CU,2021-01-31,80,57,0,23,0,0
GC,2021-01-31,143,99,0,43,0,1
GI,2021-01-31,151,143,0,8,0,0
GR,2021-01-31,236,184,0,52,0,0
GU,2021-01-31,118,90,0,28,0,0
H,2021-01-31,132,87,0,45,0,0
HU,2021-01-31,33,27,0,6,0,0
J,2021-01-31,163,98,0,65,0,0
L,2021-01-31,111,105,0,6,0,0
LE,2021-01-31,172,123,0,49,0,0
LO,2021-01-31,73,69,0,4,0,0
LU,2021-01-31,71,62,0,7,0,2
M,2021-01-31,2461,1182,0,1279,0,0
MA,2021-01-31,708,395,0,313,0,0
ML,2021-01-31,35,16,0,19,0,0
MU,2021-01-31,310,181,1,128,0,0
NA,2021-01-31,150,88,0,62,0,0
NC,2021-01-31,56,37,0,19,0,0
O,2021-01-31,383,348,0,35,0,0
OR,2021-01-31,88,77,0,11,0,0
P,2021-01-31,158,48,0,110,0,0
PM,2021-01-31,87,73,0,14,0,0
PO,2021-01-31,309,270,0,35,0,4
S,2021-01-31,82,80,0,2,0,0
SA,2021-01-31,148,97,0,51,0,0
SE,2021-01-31,447,220,0,227,0,0
SG,2021-01-31,84,56,0,28,0,0
SO,2021-01-31,71,44,0,27,0,0
SS,2021-01-31,297,146,0,151,0,0
T,2021-01-31,133,119,0,14,0,0
TE,2021-01-31,93,67,0,26,0,0
TF,2021-01-31,82,66,0,16,0,0
TO,2021-01-31,231,163,0,68,0,0
V,2021-01-31,1000,501,0,134,0,365
VA,2021-01-31,186,48,0,138,0,0
VI,2021-01-31,128,66,0,62,0,0
Z,2021-01-31,247,159,0,88,0,0
ZA,2021-01-31,30,21,0,9,0,0
A,2021-02-01,1205,677,0,165,0,363
AB,2021-02-01,122,109,0,13,0,0
AL,2021-02-01,561,424,0,137,0,0
AV,2021-02-01,58,21,0,37,0,0
B,2021-02-01,2306,2235,0,49,2,20
BA,2021-02-01,240,143,0,97,0,0
BI,2021-02-01,465,242,0,223,0,0
BU,2021-02-01,118,19,0,99,0,0
C,2021-02-01,515,400,0,115,0,0
CA,2021-02-01,768,457,0,311,0,0
CC,2021-02-01,81,54,0,27,0,0
CE,2021-02-01,40,3,0,37,0,0
CO,2021-02-01,309,154,0,155,0,0
CR,2021-02-01,176,130,0,46,0,0
CS,2021-02-01,348,157,0,61,0,130
CU,2021-02-01,101,81,0,20,0,0
GC,2021-02-01,164,126,0,38,0,0
GI,2021-02-01,285,275,0,6,1,3
GR,2021-02-01,430,343,0,87,0,0
GU,2021-02-01,140,117,0,23,0,0
H,2021-02-01,195,134,0,61,0,0
HU,2021-02-01,57,47,0,10,0,0
J,2021-02-01,311,185,0,126,0,0
L,2021-02-01,167,154,0,7,4,2
LE,2021-02-01,361,301,0,60,0,0
LO,2021-02-01,118,105,0,13,0,0
